recordType,valid,arm,pane,rep,at,openMs,bubbles,contentHash,expectedHash,readiness,harness,configCaptureMs,configHash,configProtocol,uptimeBefore,uptimeAfter,error
timing,True,r2,header,round4-3,2026-09-15T05:30:32.496Z,1717.5,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,,,,live config fetch during mount,"22:30  up  8:01, 14 users, load averages: 10.79 13.76 16.52","22:30  up  8:02, 14 users, load averages: 11.23 13.77 16.49",
timing,True,r2,cf-person-inbox,round4-3,2026-09-15T05:30:45.553Z,148.19999999925494,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,,,,live config fetch during mount,"22:30  up  8:02, 14 users, load averages: 11.23 13.77 16.49","22:30  up  8:02, 14 users, load averages: 10.85 13.60 16.39",
timing,True,r4,header,round4-3,2026-09-15T05:30:55.784Z,1037.9000000022352,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,,,,live config fetch during mount,"22:30  up  8:02, 14 users, load averages: 10.85 13.60 16.39","22:31  up  8:02, 14 users, load averages: 10.10 13.35 16.27",
timing,True,r4,cf-person-inbox,round4-3,2026-09-15T05:31:04.999Z,149.60000000149012,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,,,,live config fetch during mount,"22:31  up  8:02, 14 users, load averages: 10.10 13.35 16.27","22:31  up  8:02, 14 users, load averages: 9.61 13.19 16.20",
diagnostic,True,r4,header,journal-count,2026-09-15T05:31:16.526Z,2236,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,,,,live config fetch during mount,"22:31  up  8:02, 14 users, load averages: 9.53 13.05 16.12","22:31  up  8:02, 14 users, load averages: 8.96 12.82 16.00",
diagnostic,True,r2,header,round4-profile,2026-09-15T05:32:12.477Z,914.8999999985099,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,,,,live config fetch during mount,"22:32  up  8:03, 14 users, load averages: 6.58 11.65 15.40","22:32  up  8:03, 14 users, load averages: 6.57 11.48 15.30",
diagnostic,True,r4,header,round4-profile,2026-09-15T05:32:21.758Z,769.2999999970198,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,,,,live config fetch during mount,"22:32  up  8:03, 14 users, load averages: 6.57 11.48 15.30","22:32  up  8:03, 14 users, load averages: 6.37 11.35 15.23",
timing,True,r4,header,round5-1,2026-09-15T05:43:22.719Z,1981.300000000745,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,,,,live config fetch during mount,"22:43  up  8:14, 14 users, load averages: 18.06 10.83 12.06","22:43  up  8:15, 14 users, load averages: 22.33 12.37 12.59",
timing,True,r4,cf-person-inbox,round5-1,2026-09-15T05:43:47.064Z,217.39999999850988,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,,,,live config fetch during mount,"22:43  up  8:15, 14 users, load averages: 21.91 12.44 12.62","22:43  up  8:15, 14 users, load averages: 21.83 12.58 12.67",
timing,True,r5,header,round5-1,2026-09-15T05:43:56.131Z,1942.6000000014901,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,,,,live config fetch during mount,"22:43  up  8:15, 14 users, load averages: 21.83 12.58 12.67","22:44  up  8:15, 14 users, load averages: 25.19 13.85 13.11",
timing,True,r5,cf-person-inbox,round5-1,2026-09-15T05:44:12.257Z,222,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,,,,live config fetch during mount,"22:44  up  8:15, 14 users, load averages: 25.19 13.85 13.11","22:44  up  8:15, 14 users, load averages: 24.49 14.07 13.20",
timing,True,r5,cf-person-inbox,round5-2,2026-09-15T05:44:25.139Z,225,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,,,,live config fetch during mount,"22:44  up  8:15, 14 users, load averages: 24.49 14.07 13.20","22:44  up  8:15, 14 users, load averages: 23.26 14.30 13.29",
timing,True,r5,header,round5-2,2026-09-15T05:44:38.187Z,1888,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,,,,live config fetch during mount,"22:44  up  8:15, 14 users, load averages: 23.26 14.30 13.29","22:44  up  8:16, 14 users, load averages: 26.22 15.42 13.71",
timing,True,r4,cf-person-inbox,round5-2,2026-09-15T05:44:56.613Z,236.5,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,,,,live config fetch during mount,"22:44  up  8:16, 14 users, load averages: 26.22 15.42 13.71","22:45  up  8:16, 14 users, load averages: 24.23 15.50 13.77",
timing,True,r4,header,round5-2,2026-09-15T05:45:07.958Z,1842.0999999977648,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,,,,live config fetch during mount,"22:45  up  8:16, 14 users, load averages: 24.23 15.50 13.77","22:45  up  8:16, 14 users, load averages: 22.69 15.57 13.82",
timing,True,r4,header,round5-3,2026-09-15T05:45:24.229Z,2118.400000002235,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,,,,live config fetch during mount,"22:45  up  8:16, 14 users, load averages: 22.69 15.57 13.82","22:45  up  8:17, 14 users, load averages: 25.67 16.72 14.27",
timing,True,r4,cf-person-inbox,round5-3,2026-09-15T05:45:42.966Z,180.69999999925494,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,,,,live config fetch during mount,"22:45  up  8:17, 14 users, load averages: 25.67 16.72 14.27","22:45  up  8:17, 14 users, load averages: 24.43 16.74 14.31",
timing,True,r5,header,round5-3,2026-09-15T05:45:53.741Z,1816.8999999985099,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,,,,live config fetch during mount,"22:45  up  8:17, 14 users, load averages: 24.43 16.74 14.31","22:46  up  8:17, 14 users, load averages: 31.09 18.78 15.10",
timing,False,r5,cf-person-inbox,round5-3,2026-09-15T05:46:14.308Z,,,,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,,,,,live config fetch during mount,"22:46  up  8:17, 14 users, load averages: 31.09 18.78 15.10","22:46  up  8:17, 14 users, load averages: 36.30 20.75 15.89",Error: Pane interaction unavailable: [pattern-pane] mount failed: signal is aborted without reason
diagnostic,True,r5,header,journal-count,2026-09-15T05:46:47.229Z,16854.599999997765,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,,,,live config fetch during mount,"22:46  up  8:18, 14 users, load averages: 33.22 20.88 16.03","22:47  up  8:18, 14 users, load averages: 22.75 19.62 15.76",
timing,True,r5,cf-person-inbox,round5-4,2026-09-15T05:47:50.011Z,162.09999999776483,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,,,,live config fetch during mount,"22:47  up  8:19, 14 users, load averages: 18.26 18.80 15.57","22:47  up  8:19, 14 users, load averages: 17.47 18.61 15.54",
timing,True,r5,header,round5-4,2026-09-15T05:47:57.850Z,1918.1000000014901,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,,,,live config fetch during mount,"22:47  up  8:19, 14 users, load averages: 17.47 18.61 15.54","22:48  up  8:19, 14 users, load averages: 15.70 18.19 15.43",
timing,True,r4,cf-person-inbox,round5-4,2026-09-15T05:48:11.361Z,212,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,,,,live config fetch during mount,"22:48  up  8:19, 14 users, load averages: 15.70 18.19 15.43","22:48  up  8:19, 14 users, load averages: 17.98 18.60 15.63",
timing,False,r4,header,round5-4,2026-09-15T05:48:24.110Z,,,,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,,,,,live config fetch during mount,"22:48  up  8:19, 14 users, load averages: 17.98 18.60 15.63","22:48  up  8:20, 14 users, load averages: 30.72 21.37 16.68",Error: Pane interaction unavailable: [pattern-pane] mount failed: signal is aborted without reason
timing,False,r4,header,round5-5,2026-09-15T05:50:12.493Z,,,,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,,request-failure-diagnostics,,,live config fetch during mount,"22:50  up  8:21, 14 users, load averages: 57.28 33.48 21.87","22:50  up  8:21, 14 users, load averages: 57.08 34.97 22.67",Error: Pane interaction unavailable: [pattern-pane] mount failed: signal is aborted without reason
timing,True,r4,header,round5b-1,2026-09-15T05:52:14.483Z,1151.7999999970198,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,request-failure-diagnostics,325.9513750000001,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"22:52  up  8:23, 14 users, load averages: 29.48 33.40 23.54","22:52  up  8:23, 14 users, load averages: 26.17 32.56 23.36",
timing,True,r4,cf-person-inbox,round5b-1,2026-09-15T05:52:25.046Z,154.80000000074506,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,request-failure-diagnostics,254.53562499999998,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"22:52  up  8:23, 14 users, load averages: 26.17 32.56 23.36","22:52  up  8:23, 14 users, load averages: 24.96 32.20 23.29",
timing,True,r5,header,round5b-1,2026-09-15T05:52:30.055Z,1250.0999999977648,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,request-failure-diagnostics,304.06274999999994,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"22:52  up  8:23, 14 users, load averages: 24.96 32.20 23.29","22:52  up  8:23, 14 users, load averages: 21.72 31.27 23.06",
timing,True,r5,cf-person-inbox,round5b-1,2026-09-15T05:52:40.788Z,234.30000000074506,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,request-failure-diagnostics,258.20795799999996,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"22:52  up  8:23, 14 users, load averages: 21.72 31.27 23.06","22:52  up  8:24, 14 users, load averages: 19.69 30.52 22.89",
timing,True,r5,cf-person-inbox,round5b-2,2026-09-15T05:52:48.353Z,86.10000000149012,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,request-failure-diagnostics,246.243083,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"22:52  up  8:24, 14 users, load averages: 19.69 30.52 22.89","22:52  up  8:24, 14 users, load averages: 18.67 30.13 22.80",
timing,True,r5,header,round5b-2,2026-09-15T05:52:55.603Z,868.7999999970198,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,request-failure-diagnostics,320.87854200000004,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"22:52  up  8:24, 14 users, load averages: 18.67 30.13 22.80","22:53  up  8:24, 14 users, load averages: 17.33 29.47 22.65",
timing,True,r4,cf-person-inbox,round5b-2,2026-09-15T05:53:02.338Z,116.59999999776483,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,request-failure-diagnostics,332.380709,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"22:53  up  8:24, 14 users, load averages: 17.33 29.47 22.65","22:53  up  8:24, 14 users, load averages: 17.33 29.47 22.65",
timing,True,r4,header,round5b-2,2026-09-15T05:53:06.336Z,784.0999999977648,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,request-failure-diagnostics,366.028,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"22:53  up  8:24, 14 users, load averages: 17.33 29.47 22.65","22:53  up  8:24, 14 users, load averages: 15.73 28.73 22.46",
timing,True,r4,header,round5b-3,2026-09-15T05:53:14.027Z,796.2000000029802,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,request-failure-diagnostics,339.276917,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"22:53  up  8:24, 14 users, load averages: 15.73 28.73 22.46","22:53  up  8:24, 14 users, load averages: 14.87 28.33 22.36",
timing,True,r4,cf-person-inbox,round5b-3,2026-09-15T05:53:20.154Z,99.69999999925494,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,request-failure-diagnostics,287.706125,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"22:53  up  8:24, 14 users, load averages: 14.87 28.33 22.36","22:53  up  8:24, 14 users, load averages: 14.08 27.95 22.26",
timing,True,r5,header,round5b-3,2026-09-15T05:53:23.944Z,779.3999999985099,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,request-failure-diagnostics,233.10470800000002,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"22:53  up  8:24, 14 users, load averages: 14.08 27.95 22.26","22:53  up  8:24, 14 users, load averages: 13.19 27.53 22.14",
timing,True,r5,cf-person-inbox,round5b-3,2026-09-15T05:53:31.339Z,120.70000000298023,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,request-failure-diagnostics,199.93925000000002,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"22:53  up  8:24, 14 users, load averages: 13.19 27.53 22.14","22:53  up  8:24, 14 users, load averages: 12.38 27.12 22.03",
timing,True,start,header,final-1,2026-09-15T05:53:55.537Z,1603,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,request-failure-diagnostics,289.020583,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"22:53  up  8:25, 14 users, load averages: 10.91 25.83 21.69","22:54  up  8:25, 14 users, load averages: 10.83 25.09 21.49",
timing,True,start,cf-person-inbox,final-1,2026-09-15T05:54:07.592Z,169.70000000298023,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,request-failure-diagnostics,267.45325,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"22:54  up  8:25, 14 users, load averages: 10.83 25.09 21.49","22:54  up  8:25, 14 users, load averages: 12.77 25.25 21.57",
timing,True,r4,header,final-1,2026-09-15T05:54:14.235Z,998.8999999985099,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,request-failure-diagnostics,237.30316600000003,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"22:54  up  8:25, 14 users, load averages: 12.77 25.25 21.57","22:54  up  8:25, 14 users, load averages: 14.78 25.28 21.62",
timing,True,r4,cf-person-inbox,final-1,2026-09-15T05:54:22.390Z,139.20000000298023,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,request-failure-diagnostics,221.848167,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"22:54  up  8:25, 14 users, load averages: 14.78 25.28 21.62","22:54  up  8:25, 14 users, load averages: 14.78 25.28 21.62",
timing,True,r4,cf-person-inbox,final-2,2026-09-15T05:54:27.123Z,184.90000000223517,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,request-failure-diagnostics,304.722625,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"22:54  up  8:25, 14 users, load averages: 16.16 25.39 21.69","22:54  up  8:25, 14 users, load averages: 16.16 25.39 21.69",
timing,True,r4,header,final-2,2026-09-15T05:54:32.147Z,950.1000000014901,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,request-failure-diagnostics,318.46812500000004,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"22:54  up  8:25, 14 users, load averages: 17.19 25.45 21.73","22:54  up  8:26, 14 users, load averages: 18.85 25.66 21.82",
timing,True,start,cf-person-inbox,final-2,2026-09-15T05:54:41.988Z,1484.5,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,request-failure-diagnostics,259.68804200000005,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"22:54  up  8:26, 14 users, load averages: 19.51 25.68 21.85","22:54  up  8:26, 14 users, load averages: 23.17 26.26 22.11",
timing,True,start,header,final-2,2026-09-15T05:54:54.301Z,1445.4000000022352,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,request-failure-diagnostics,415.826583,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"22:54  up  8:26, 14 users, load averages: 23.17 26.26 22.11","22:55  up  8:26, 14 users, load averages: 22.18 25.96 22.04",
timing,True,start,header,final-3,2026-09-15T05:55:05.456Z,1737.3999999985099,50,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,request-failure-diagnostics,308.04325000000006,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"22:55  up  8:26, 14 users, load averages: 22.18 25.96 22.04","22:55  up  8:26, 14 users, load averages: 20.06 25.30 21.88",
timing,False,start,cf-person-inbox,final-3,2026-09-15T05:55:18.710Z,179,50,043cd612f9658f02c496cf28ee535aec40cb5e25c0405e6414f6e72f84b15d28,7a44c46874ff5d13af751cde49316199040bbbdf981d2a021f1623faed50853d,visible source counts then runtime idle,request-failure-diagnostics,304.63425000000007,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"22:55  up  8:26, 14 users, load averages: 20.06 25.30 21.88","22:55  up  8:26, 14 users, load averages: 18.44 24.78 21.74",Error: visible bubble content differs from control
timing,False,start,header,final2-1,2026-09-15T06:14:52.924Z,1071.9000000022352,50,043cd612f9658f02c496cf28ee535aec40cb5e25c0405e6414f6e72f84b15d28,4e80493394df3580d694e3732d3fcb6f847b341f3c766cbef915ddfe711f2664,visible source counts then runtime idle,request-failure-diagnostics,219.809958,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"23:14  up  8:46, 14 users, load averages: 6.39 7.13 10.99","23:15  up  8:46, 14 users, load averages: 7.40 7.32 11.03",Error: visible bubble content differs from control
timing,True,start,header,final3-1,2026-09-15T06:16:21.999Z,2211.89999999851,50,043cd612f9658f02c496cf28ee535aec40cb5e25c0405e6414f6e72f84b15d28,043cd612f9658f02c496cf28ee535aec40cb5e25c0405e6414f6e72f84b15d28,visible source counts then runtime idle,request-failure-diagnostics,324.06220800000006,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"23:16  up  8:47, 14 users, load averages: 6.44 6.96 10.55","23:16  up  8:47, 14 users, load averages: 6.48 6.94 10.48",
timing,True,start,cf-person-inbox,final3-1,2026-09-15T06:16:36.076Z,148.09999999776483,50,043cd612f9658f02c496cf28ee535aec40cb5e25c0405e6414f6e72f84b15d28,043cd612f9658f02c496cf28ee535aec40cb5e25c0405e6414f6e72f84b15d28,visible source counts then runtime idle,request-failure-diagnostics,293.1204159999999,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"23:16  up  8:47, 14 users, load averages: 6.48 6.94 10.48","23:16  up  8:47, 14 users, load averages: 6.44 6.93 10.46",
timing,True,r4,header,final3-1,2026-09-15T06:16:40.544Z,1348.300000000745,50,043cd612f9658f02c496cf28ee535aec40cb5e25c0405e6414f6e72f84b15d28,043cd612f9658f02c496cf28ee535aec40cb5e25c0405e6414f6e72f84b15d28,visible source counts then runtime idle,request-failure-diagnostics,218.98724999999996,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"23:16  up  8:47, 14 users, load averages: 6.44 6.93 10.46","23:16  up  8:48, 14 users, load averages: 6.60 6.94 10.42",
timing,True,r4,cf-person-inbox,final3-1,2026-09-15T06:16:51.147Z,143.39999999850988,50,043cd612f9658f02c496cf28ee535aec40cb5e25c0405e6414f6e72f84b15d28,043cd612f9658f02c496cf28ee535aec40cb5e25c0405e6414f6e72f84b15d28,visible source counts then runtime idle,request-failure-diagnostics,286.34525,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"23:16  up  8:48, 14 users, load averages: 6.60 6.94 10.42","23:16  up  8:48, 14 users, load averages: 6.63 6.94 10.40",
timing,True,r4,cf-person-inbox,final3-2,2026-09-15T06:16:56.742Z,274.9000000022352,50,043cd612f9658f02c496cf28ee535aec40cb5e25c0405e6414f6e72f84b15d28,043cd612f9658f02c496cf28ee535aec40cb5e25c0405e6414f6e72f84b15d28,visible source counts then runtime idle,request-failure-diagnostics,380.2304580000001,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"23:16  up  8:48, 14 users, load averages: 6.63 6.94 10.40","23:17  up  8:48, 14 users, load averages: 7.32 7.08 10.39",
timing,True,r4,header,final3-2,2026-09-15T06:17:09.297Z,1274.7999999970198,50,043cd612f9658f02c496cf28ee535aec40cb5e25c0405e6414f6e72f84b15d28,043cd612f9658f02c496cf28ee535aec40cb5e25c0405e6414f6e72f84b15d28,visible source counts then runtime idle,request-failure-diagnostics,308.95325,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"23:17  up  8:48, 14 users, load averages: 7.32 7.08 10.39","23:17  up  8:48, 14 users, load averages: 7.55 7.14 10.37",
timing,True,start,cf-person-inbox,final3-2,2026-09-15T06:17:21.112Z,170.40000000223517,50,043cd612f9658f02c496cf28ee535aec40cb5e25c0405e6414f6e72f84b15d28,043cd612f9658f02c496cf28ee535aec40cb5e25c0405e6414f6e72f84b15d28,visible source counts then runtime idle,request-failure-diagnostics,300.589,2302c51842be6d2f922dc77db9cff5ecba81a086c00722bf9bf6bb616d59ab5d,actual config captured once before mount; replayed only until runtime idle,"23:17  up  8:48, 14 users, load averages: 7.55 7.14 10.37","23:17  up  8:48, 14 users, load averages: 7.97 7.25 10.35",
